date,total_cases,date_parsed,day,month,year
6/27/2012,276,2012-06-27,27,6,2012
6/28/2012,323,2012-06-28,28,6,2012
6/29/2012,294,2012-06-29,29,6,2012
6/30/2012,116,2012-06-30,30,6,2012
7/1/2012,78,2012-07-01,1,7,2012
7/2/2012,342,2012-07-02,2,7,2012
7/3/2012,274,2012-07-03,3,7,2012
7/4/2012,292,2012-07-04,4,7,2012
7/5/2012,311,2012-07-05,5,7,2012
7/6/2012,218,2012-07-06,6,7,2012
7/7/2012,83,2012-07-07,7,7,2012
7/8/2012,63,2012-07-08,8,7,2012
7/9/2012,74,2012-07-09,9,7,2012
7/10/2012,295,2012-07-10,10,7,2012
7/11/2012,228,2012-07-11,11,7,2012
7/12/2012,226,2012-07-12,12,7,2012
7/13/2012,168,2012-07-13,13,7,2012
7/14/2012,62,2012-07-14,14,7,2012
7/15/2012,30,2012-07-15,15,7,2012
7/16/2012,181,2012-07-16,16,7,2012
7/17/2012,170,2012-07-17,17,7,2012
7/18/2012,177,2012-07-18,18,7,2012
7/19/2012,115,2012-07-19,19,7,2012
7/20/2012,135,2012-07-20,20,7,2012
7/21/2012,48,2012-07-21,21,7,2012
7/22/2012,46,2012-07-22,22,7,2012
7/23/2012,171,2012-07-23,23,7,2012
7/24/2012,203,2012-07-24,24,7,2012
7/25/2012,196,2012-07-25,25,7,2012
7/26/2012,152,2012-07-26,26,7,2012
7/27/2012,156,2012-07-27,27,7,2012
7/28/2012,54,2012-07-28,28,7,2012
7/29/2012,46,2012-07-29,29,7,2012
7/30/2012,214,2012-07-30,30,7,2012
7/31/2012,175,2012-07-31,31,7,2012
8/1/2012,153,2012-08-01,1,8,2012
8/2/2012,149,2012-08-02,2,8,2012
8/3/2012,152,2012-08-03,3,8,2012
8/4/2012,52,2012-08-04,4,8,2012
8/5/2012,51,2012-08-05,5,8,2012
8/6/2012,161,2012-08-06,6,8,2012
8/7/2012,190,2012-08-07,7,8,2012
8/8/2012,202,2012-08-08,8,8,2012
8/9/2012,191,2012-08-09,9,8,2012
8/10/2012,110,2012-08-10,10,8,2012
8/11/2012,40,2012-08-11,11,8,2012
8/12/2012,36,2012-08-12,12,8,2012
8/13/2012,150,2012-08-13,13,8,2012
8/14/2012,160,2012-08-14,14,8,2012
8/15/2012,131,2012-08-15,15,8,2012
8/16/2012,144,2012-08-16,16,8,2012
8/17/2012,141,2012-08-17,17,8,2012
8/18/2012,43,2012-08-18,18,8,2012
8/19/2012,38,2012-08-19,19,8,2012
8/20/2012,182,2012-08-20,20,8,2012
8/21/2012,122,2012-08-21,21,8,2012
8/22/2012,134,2012-08-22,22,8,2012
8/23/2012,150,2012-08-23,23,8,2012
8/24/2012,134,2012-08-24,24,8,2012
8/25/2012,38,2012-08-25,25,8,2012
8/26/2012,46,2012-08-26,26,8,2012
8/27/2012,152,2012-08-27,27,8,2012
8/28/2012,112,2012-08-28,28,8,2012
8/29/2012,124,2012-08-29,29,8,2012
8/30/2012,123,2012-08-30,30,8,2012
8/31/2012,119,2012-08-31,31,8,2012
9/1/2012,47,2012-09-01,1,9,2012
9/2/2012,41,2012-09-02,2,9,2012
9/3/2012,136,2012-09-03,3,9,2012
9/4/2012,120,2012-09-04,4,9,2012
9/5/2012,130,2012-09-05,5,9,2012
9/6/2012,112,2012-09-06,6,9,2012
9/7/2012,43,2012-09-07,7,9,2012
9/8/2012,43,2012-09-08,8,9,2012
9/9/2012,36,2012-09-09,9,9,2012
9/10/2012,159,2012-09-10,10,9,2012
9/11/2012,148,2012-09-11,11,9,2012
9/12/2012,131,2012-09-12,12,9,2012
9/13/2012,175,2012-09-13,13,9,2012
9/14/2012,112,2012-09-14,14,9,2012
9/15/2012,38,2012-09-15,15,9,2012
9/16/2012,38,2012-09-16,16,9,2012
9/17/2012,168,2012-09-17,17,9,2012
9/18/2012,156,2012-09-18,18,9,2012
9/19/2012,129,2012-09-19,19,9,2012
9/20/2012,132,2012-09-20,20,9,2012
9/21/2012,119,2012-09-21,21,9,2012
9/22/2012,34,2012-09-22,22,9,2012
9/23/2012,34,2012-09-23,23,9,2012
9/24/2012,168,2012-09-24,24,9,2012
9/25/2012,149,2012-09-25,25,9,2012
9/26/2012,125,2012-09-26,26,9,2012
9/27/2012,104,2012-09-27,27,9,2012
9/28/2012,85,2012-09-28,28,9,2012
9/29/2012,25,2012-09-29,29,9,2012
9/30/2012,40,2012-09-30,30,9,2012
10/1/2012,157,2012-10-01,1,10,2012
10/2/2012,129,2012-10-02,2,10,2012
10/3/2012,130,2012-10-03,3,10,2012
10/4/2012,122,2012-10-04,4,10,2012
10/5/2012,133,2012-10-05,5,10,2012
10/6/2012,37,2012-10-06,6,10,2012
10/7/2012,40,2012-10-07,7,10,2012
10/8/2012,167,2012-10-08,8,10,2012
10/9/2012,150,2012-10-09,9,10,2012
10/10/2012,142,2012-10-10,10,10,2012
10/11/2012,137,2012-10-11,11,10,2012
10/12/2012,37,2012-10-12,12,10,2012
10/13/2012,34,2012-10-13,13,10,2012
10/14/2012,33,2012-10-14,14,10,2012
10/15/2012,168,2012-10-15,15,10,2012
10/16/2012,179,2012-10-16,16,10,2012
10/17/2012,148,2012-10-17,17,10,2012
10/18/2012,148,2012-10-18,18,10,2012
10/19/2012,129,2012-10-19,19,10,2012
10/20/2012,53,2012-10-20,20,10,2012
10/21/2012,29,2012-10-21,21,10,2012
10/22/2012,199,2012-10-22,22,10,2012
10/23/2012,163,2012-10-23,23,10,2012
10/24/2012,135,2012-10-24,24,10,2012
10/25/2012,176,2012-10-25,25,10,2012
10/26/2012,140,2012-10-26,26,10,2012
10/27/2012,46,2012-10-27,27,10,2012
10/28/2012,54,2012-10-28,28,10,2012
10/29/2012,225,2012-10-29,29,10,2012
10/30/2012,189,2012-10-30,30,10,2012
10/31/2012,179,2012-10-31,31,10,2012
11/1/2012,142,2012-11-01,1,11,2012
11/2/2012,44,2012-11-02,2,11,2012
11/3/2012,66,2012-11-03,3,11,2012
11/4/2012,46,2012-11-04,4,11,2012
11/5/2012,242,2012-11-05,5,11,2012
11/6/2012,190,2012-11-06,6,11,2012
11/7/2012,197,2012-11-07,7,11,2012
11/8/2012,182,2012-11-08,8,11,2012
11/9/2012,135,2012-11-09,9,11,2012
11/10/2012,76,2012-11-10,10,11,2012
11/11/2012,51,2012-11-11,11,11,2012
11/12/2012,209,2012-11-12,12,11,2012
11/13/2012,190,2012-11-13,13,11,2012
11/14/2012,155,2012-11-14,14,11,2012
11/15/2012,56,2012-11-15,15,11,2012
11/16/2012,72,2012-11-16,16,11,2012
11/17/2012,64,2012-11-17,17,11,2012
11/18/2012,50,2012-11-18,18,11,2012
11/19/2012,208,2012-11-19,19,11,2012
11/20/2012,154,2012-11-20,20,11,2012
11/21/2012,260,2012-11-21,21,11,2012
11/22/2012,211,2012-11-22,22,11,2012
11/23/2012,195,2012-11-23,23,11,2012
11/24/2012,55,2012-11-24,24,11,2012
11/25/2012,63,2012-11-25,25,11,2012
11/26/2012,252,2012-11-26,26,11,2012
11/27/2012,186,2012-11-27,27,11,2012
11/28/2012,210,2012-11-28,28,11,2012
11/29/2012,217,2012-11-29,29,11,2012
11/30/2012,203,2012-11-30,30,11,2012
12/1/2012,60,2012-12-01,1,12,2012
12/2/2012,56,2012-12-02,2,12,2012
12/3/2012,264,2012-12-03,3,12,2012
12/4/2012,224,2012-12-04,4,12,2012
12/5/2012,221,2012-12-05,5,12,2012
12/6/2012,220,2012-12-06,6,12,2012
12/7/2012,195,2012-12-07,7,12,2012
12/8/2012,70,2012-12-08,8,12,2012
12/9/2012,67,2012-12-09,9,12,2012
12/10/2012,252,2012-12-10,10,12,2012
12/11/2012,242,2012-12-11,11,12,2012
12/12/2012,163,2012-12-12,12,12,2012
12/13/2012,189,2012-12-13,13,12,2012
12/14/2012,208,2012-12-14,14,12,2012
12/15/2012,45,2012-12-15,15,12,2012
12/16/2012,53,2012-12-16,16,12,2012
12/17/2012,252,2012-12-17,17,12,2012
12/18/2012,213,2012-12-18,18,12,2012
12/19/2012,234,2012-12-19,19,12,2012
12/20/2012,226,2012-12-20,20,12,2012
12/21/2012,199,2012-12-21,21,12,2012
12/22/2012,78,2012-12-22,22,12,2012
12/23/2012,69,2012-12-23,23,12,2012
12/24/2012,57,2012-12-24,24,12,2012
12/25/2012,61,2012-12-25,25,12,2012
12/26/2012,228,2012-12-26,26,12,2012
12/27/2012,324,2012-12-27,27,12,2012
12/28/2012,232,2012-12-28,28,12,2012
12/29/2012,113,2012-12-29,29,12,2012
12/30/2012,187,2012-12-30,30,12,2012
12/31/2012,160,2012-12-31,31,12,2012
1/1/2013,88,2013-01-01,1,1,2013
1/2/2013,330,2013-01-02,2,1,2013
1/3/2013,461,2013-01-03,3,1,2013
1/4/2013,467,2013-01-04,4,1,2013
1/5/2013,177,2013-01-05,5,1,2013
1/6/2013,138,2013-01-06,6,1,2013
1/7/2013,643,2013-01-07,7,1,2013
1/8/2013,612,2013-01-08,8,1,2013
1/9/2013,566,2013-01-09,9,1,2013
1/10/2013,578,2013-01-10,10,1,2013
1/11/2013,566,2013-01-11,11,1,2013
1/12/2013,209,2013-01-12,12,1,2013
1/13/2013,182,2013-01-13,13,1,2013
1/14/2013,857,2013-01-14,14,1,2013
1/15/2013,717,2013-01-15,15,1,2013
1/16/2013,717,2013-01-16,16,1,2013
1/17/2013,693,2013-01-17,17,1,2013
1/18/2013,708,2013-01-18,18,1,2013
1/19/2013,256,2013-01-19,19,1,2013
1/20/2013,278,2013-01-20,20,1,2013
1/21/2013,1344,2013-01-21,21,1,2013
1/22/2013,1007,2013-01-22,22,1,2013
1/23/2013,937,2013-01-23,23,1,2013
1/24/2013,1152,2013-01-24,24,1,2013
1/25/2013,975,2013-01-25,25,1,2013
1/26/2013,363,2013-01-26,26,1,2013
1/27/2013,331,2013-01-27,27,1,2013
1/28/2013,1430,2013-01-28,28,1,2013
1/29/2013,1169,2013-01-29,29,1,2013
1/30/2013,1356,2013-01-30,30,1,2013
1/31/2013,1396,2013-01-31,31,1,2013
2/1/2013,1314,2013-02-01,1,2,2013
2/2/2013,509,2013-02-02,2,2,2013
2/3/2013,453,2013-02-03,3,2,2013
2/4/2013,1859,2013-02-04,4,2,2013
2/5/2013,1595,2013-02-05,5,2,2013
2/6/2013,1602,2013-02-06,6,2,2013
2/7/2013,1547,2013-02-07,7,2,2013
2/8/2013,1344,2013-02-08,8,2,2013
2/9/2013,552,2013-02-09,9,2,2013
2/10/2013,542,2013-02-10,10,2,2013
2/11/2013,811,2013-02-11,11,2,2013
2/12/2013,719,2013-02-12,12,2,2013
2/13/2013,1597,2013-02-13,13,2,2013
2/14/2013,2160,2013-02-14,14,2,2013
2/15/2013,2023,2013-02-15,15,2,2013
2/16/2013,814,2013-02-16,16,2,2013
2/17/2013,775,2013-02-17,17,2,2013
2/18/2013,2611,2013-02-18,18,2,2013
2/19/2013,2197,2013-02-19,19,2,2013
2/20/2013,2456,2013-02-20,20,2,2013
2/21/2013,2539,2013-02-21,21,2,2013
2/22/2013,2563,2013-02-22,22,2,2013
2/23/2013,985,2013-02-23,23,2,2013
2/24/2013,1010,2013-02-24,24,2,2013
2/25/2013,3753,2013-02-25,25,2,2013
2/26/2013,3461,2013-02-26,26,2,2013
2/27/2013,3353,2013-02-27,27,2,2013
2/28/2013,3394,2013-02-28,28,2,2013
3/1/2013,3040,2013-03-01,1,3,2013
3/2/2013,1399,2013-03-02,2,3,2013
3/3/2013,1467,2013-03-03,3,3,2013
3/4/2013,4764,2013-03-04,4,3,2013
3/5/2013,4086,2013-03-05,5,3,2013
3/6/2013,4089,2013-03-06,6,3,2013
3/7/2013,4168,2013-03-07,7,3,2013
3/8/2013,3516,2013-03-08,8,3,2013
3/9/2013,1815,2013-03-09,9,3,2013
3/10/2013,1713,2013-03-10,10,3,2013
3/11/2013,5309,2013-03-11,11,3,2013
3/12/2013,4552,2013-03-12,12,3,2013
3/13/2013,5014,2013-03-13,13,3,2013
3/14/2013,4791,2013-03-14,14,3,2013
3/15/2013,4783,2013-03-15,15,3,2013
3/16/2013,2088,2013-03-16,16,3,2013
3/17/2013,2231,2013-03-17,17,3,2013
3/18/2013,5687,2013-03-18,18,3,2013
3/19/2013,4769,2013-03-19,19,3,2013
3/20/2013,5451,2013-03-20,20,3,2013
3/21/2013,5071,2013-03-21,21,3,2013
3/22/2013,4659,2013-03-22,22,3,2013
3/23/2013,2293,2013-03-23,23,3,2013
3/24/2013,1830,2013-03-24,24,3,2013
3/25/2013,6469,2013-03-25,25,3,2013
3/26/2013,4982,2013-03-26,26,3,2013
3/27/2013,4730,2013-03-27,27,3,2013
3/28/2013,3537,2013-03-28,28,3,2013
3/29/2013,1836,2013-03-29,29,3,2013
3/30/2013,1628,2013-03-30,30,3,2013
3/31/2013,1796,2013-03-31,31,3,2013
4/1/2013,6253,2013-04-01,1,4,2013
4/2/2013,5472,2013-04-02,2,4,2013
4/3/2013,5454,2013-04-03,3,4,2013
4/4/2013,5633,2013-04-04,4,4,2013
4/5/2013,4385,2013-04-05,5,4,2013
4/6/2013,2148,2013-04-06,6,4,2013
4/7/2013,1998,2013-04-07,7,4,2013
4/8/2013,6932,2013-04-08,8,4,2013
4/9/2013,5992,2013-04-09,9,4,2013
4/10/2013,5683,2013-04-10,10,4,2013
4/11/2013,5443,2013-04-11,11,4,2013
4/12/2013,5264,2013-04-12,12,4,2013
4/13/2013,2015,2013-04-13,13,4,2013
4/14/2013,2051,2013-04-14,14,4,2013
4/15/2013,6448,2013-04-15,15,4,2013
4/16/2013,5720,2013-04-16,16,4,2013
4/17/2013,5476,2013-04-17,17,4,2013
4/18/2013,5176,2013-04-18,18,4,2013
4/19/2013,4691,2013-04-19,19,4,2013
4/20/2013,2038,2013-04-20,20,4,2013
4/21/2013,1731,2013-04-21,21,4,2013
4/22/2013,5760,2013-04-22,22,4,2013
4/23/2013,4702,2013-04-23,23,4,2013
4/24/2013,4522,2013-04-24,24,4,2013
4/25/2013,3996,2013-04-25,25,4,2013
4/26/2013,3666,2013-04-26,26,4,2013
4/27/2013,1295,2013-04-27,27,4,2013
4/28/2013,1304,2013-04-28,28,4,2013
4/29/2013,4426,2013-04-29,29,4,2013
4/30/2013,3461,2013-04-30,30,4,2013
5/1/2013,1203,2013-05-01,1,5,2013
5/2/2013,3405,2013-05-02,2,5,2013
5/3/2013,2756,2013-05-03,3,5,2013
5/4/2013,1095,2013-05-04,4,5,2013
5/5/2013,1027,2013-05-05,5,5,2013
5/6/2013,3459,2013-05-06,6,5,2013
5/7/2013,2481,2013-05-07,7,5,2013
5/8/2013,2261,2013-05-08,8,5,2013
5/9/2013,2118,2013-05-09,9,5,2013
5/10/2013,2088,2013-05-10,10,5,2013
5/11/2013,876,2013-05-11,11,5,2013
5/12/2013,820,2013-05-12,12,5,2013
5/13/2013,3038,2013-05-13,13,5,2013
5/14/2013,2693,2013-05-14,14,5,2013
5/15/2013,2590,2013-05-15,15,5,2013
5/16/2013,2418,2013-05-16,16,5,2013
5/17/2013,2063,2013-05-17,17,5,2013
5/18/2013,761,2013-05-18,18,5,2013
5/19/2013,664,2013-05-19,19,5,2013
5/20/2013,2603,2013-05-20,20,5,2013
5/21/2013,2145,2013-05-21,21,5,2013
5/22/2013,1940,2013-05-22,22,5,2013
5/23/2013,1727,2013-05-23,23,5,2013
5/24/2013,1304,2013-05-24,24,5,2013
5/25/2013,461,2013-05-25,25,5,2013
5/26/2013,433,2013-05-26,26,5,2013
5/27/2013,1663,2013-05-27,27,5,2013
5/28/2013,1304,2013-05-28,28,5,2013
5/29/2013,966,2013-05-29,29,5,2013
5/30/2013,360,2013-05-30,30,5,2013
5/31/2013,518,2013-05-31,31,5,2013
6/1/2013,364,2013-06-01,1,6,2013
6/2/2013,285,2013-06-02,2,6,2013
6/3/2013,1411,2013-06-03,3,6,2013
6/4/2013,954,2013-06-04,4,6,2013
6/5/2013,964,2013-06-05,5,6,2013
6/6/2013,911,2013-06-06,6,6,2013
6/7/2013,863,2013-06-07,7,6,2013
6/8/2013,309,2013-06-08,8,6,2013
6/9/2013,242,2013-06-09,9,6,2013
6/10/2013,1096,2013-06-10,10,6,2013
6/11/2013,897,2013-06-11,11,6,2013
6/12/2013,879,2013-06-12,12,6,2013
6/13/2013,692,2013-06-13,13,6,2013
6/14/2013,695,2013-06-14,14,6,2013
6/15/2013,226,2013-06-15,15,6,2013
6/16/2013,194,2013-06-16,16,6,2013
6/17/2013,707,2013-06-17,17,6,2013
6/18/2013,638,2013-06-18,18,6,2013
6/19/2013,622,2013-06-19,19,6,2013
6/20/2013,572,2013-06-20,20,6,2013
6/21/2013,489,2013-06-21,21,6,2013
6/22/2013,169,2013-06-22,22,6,2013
6/23/2013,166,2013-06-23,23,6,2013
6/24/2013,550,2013-06-24,24,6,2013
6/25/2013,464,2013-06-25,25,6,2013
6/26/2013,425,2013-06-26,26,6,2013
6/27/2013,343,2013-06-27,27,6,2013
6/28/2013,358,2013-06-28,28,6,2013
6/29/2013,147,2013-06-29,29,6,2013
6/30/2013,135,2013-06-30,30,6,2013
7/1/2013,514,2013-07-01,1,7,2013
7/2/2013,358,2013-07-02,2,7,2013
7/3/2013,349,2013-07-03,3,7,2013
7/4/2013,392,2013-07-04,4,7,2013
7/5/2013,312,2013-07-05,5,7,2013
7/6/2013,96,2013-07-06,6,7,2013
7/7/2013,92,2013-07-07,7,7,2013
7/8/2013,200,2013-07-08,8,7,2013
7/9/2013,101,2013-07-09,9,7,2013
7/10/2013,389,2013-07-10,10,7,2013
7/11/2013,281,2013-07-11,11,7,2013
7/12/2013,312,2013-07-12,12,7,2013
7/13/2013,75,2013-07-13,13,7,2013
7/14/2013,88,2013-07-14,14,7,2013
7/15/2013,319,2013-07-15,15,7,2013
7/16/2013,293,2013-07-16,16,7,2013
7/17/2013,290,2013-07-17,17,7,2013
7/18/2013,221,2013-07-18,18,7,2013
7/19/2013,203,2013-07-19,19,7,2013
7/20/2013,94,2013-07-20,20,7,2013
7/21/2013,74,2013-07-21,21,7,2013
7/22/2013,241,2013-07-22,22,7,2013
7/23/2013,165,2013-07-23,23,7,2013
7/24/2013,126,2013-07-24,24,7,2013
7/25/2013,98,2013-07-25,25,7,2013
7/26/2013,88,2013-07-26,26,7,2013
7/27/2013,37,2013-07-27,27,7,2013
7/28/2013,30,2013-07-28,28,7,2013
7/29/2013,139,2013-07-29,29,7,2013
7/30/2013,160,2013-07-30,30,7,2013
7/31/2013,151,2013-07-31,31,7,2013
8/1/2013,149,2013-08-01,1,8,2013
8/2/2013,120,2013-08-02,2,8,2013
8/3/2013,58,2013-08-03,3,8,2013
8/4/2013,43,2013-08-04,4,8,2013
8/5/2013,191,2013-08-05,5,8,2013
8/6/2013,170,2013-08-06,6,8,2013
8/7/2013,210,2013-08-07,7,8,2013
8/8/2013,202,2013-08-08,8,8,2013
8/9/2013,170,2013-08-09,9,8,2013
8/10/2013,51,2013-08-10,10,8,2013
8/11/2013,40,2013-08-11,11,8,2013
8/12/2013,182,2013-08-12,12,8,2013
8/13/2013,201,2013-08-13,13,8,2013
8/14/2013,141,2013-08-14,14,8,2013
8/15/2013,106,2013-08-15,15,8,2013
8/16/2013,98,2013-08-16,16,8,2013
8/17/2013,42,2013-08-17,17,8,2013
8/18/2013,39,2013-08-18,18,8,2013
8/19/2013,148,2013-08-19,19,8,2013
8/20/2013,157,2013-08-20,20,8,2013
8/21/2013,131,2013-08-21,21,8,2013
8/22/2013,138,2013-08-22,22,8,2013
8/23/2013,120,2013-08-23,23,8,2013
8/24/2013,38,2013-08-24,24,8,2013
8/25/2013,57,2013-08-25,25,8,2013
8/26/2013,163,2013-08-26,26,8,2013
8/27/2013,127,2013-08-27,27,8,2013
8/28/2013,94,2013-08-28,28,8,2013
8/29/2013,109,2013-08-29,29,8,2013
8/30/2013,103,2013-08-30,30,8,2013
8/31/2013,49,2013-08-31,31,8,2013
9/1/2013,44,2013-09-01,1,9,2013
9/2/2013,155,2013-09-02,2,9,2013
9/3/2013,152,2013-09-03,3,9,2013
9/4/2013,104,2013-09-04,4,9,2013
9/5/2013,118,2013-09-05,5,9,2013
9/6/2013,97,2013-09-06,6,9,2013
9/7/2013,47,2013-09-07,7,9,2013
9/8/2013,28,2013-09-08,8,9,2013
9/9/2013,175,2013-09-09,9,9,2013
9/10/2013,127,2013-09-10,10,9,2013
9/11/2013,131,2013-09-11,11,9,2013
9/12/2013,106,2013-09-12,12,9,2013
9/13/2013,150,2013-09-13,13,9,2013
9/14/2013,32,2013-09-14,14,9,2013
9/15/2013,39,2013-09-15,15,9,2013
9/16/2013,197,2013-09-16,16,9,2013
9/17/2013,121,2013-09-17,17,9,2013
9/18/2013,121,2013-09-18,18,9,2013
9/19/2013,141,2013-09-19,19,9,2013
9/20/2013,148,2013-09-20,20,9,2013
9/21/2013,55,2013-09-21,21,9,2013
9/22/2013,55,2013-09-22,22,9,2013
9/23/2013,202,2013-09-23,23,9,2013
9/24/2013,165,2013-09-24,24,9,2013
9/25/2013,127,2013-09-25,25,9,2013
9/26/2013,146,2013-09-26,26,9,2013
9/27/2013,101,2013-09-27,27,9,2013
9/28/2013,36,2013-09-28,28,9,2013
9/29/2013,32,2013-09-29,29,9,2013
9/30/2013,149,2013-09-30,30,9,2013
10/1/2013,128,2013-10-01,1,10,2013
10/2/2013,144,2013-10-02,2,10,2013
10/3/2013,143,2013-10-03,3,10,2013
10/4/2013,107,2013-10-04,4,10,2013
10/5/2013,35,2013-10-05,5,10,2013
10/6/2013,40,2013-10-06,6,10,2013
10/7/2013,151,2013-10-07,7,10,2013
10/8/2013,121,2013-10-08,8,10,2013
10/9/2013,157,2013-10-09,9,10,2013
10/10/2013,151,2013-10-10,10,10,2013
10/11/2013,104,2013-10-11,11,10,2013
10/12/2013,28,2013-10-12,12,10,2013
10/13/2013,42,2013-10-13,13,10,2013
10/14/2013,162,2013-10-14,14,10,2013
10/15/2013,136,2013-10-15,15,10,2013
10/16/2013,130,2013-10-16,16,10,2013
10/17/2013,140,2013-10-17,17,10,2013
10/18/2013,141,2013-10-18,18,10,2013
10/19/2013,46,2013-10-19,19,10,2013
10/20/2013,52,2013-10-20,20,10,2013
10/21/2013,177,2013-10-21,21,10,2013
10/22/2013,166,2013-10-22,22,10,2013
10/23/2013,159,2013-10-23,23,10,2013
10/24/2013,184,2013-10-24,24,10,2013
10/25/2013,154,2013-10-25,25,10,2013
10/26/2013,53,2013-10-26,26,10,2013
10/27/2013,68,2013-10-27,27,10,2013
10/28/2013,92,2013-10-28,28,10,2013
10/29/2013,192,2013-10-29,29,10,2013
10/30/2013,190,2013-10-30,30,10,2013
10/31/2013,178,2013-10-31,31,10,2013
11/1/2013,144,2013-11-01,1,11,2013
11/2/2013,62,2013-11-02,2,11,2013
11/3/2013,56,2013-11-03,3,11,2013
11/4/2013,170,2013-11-04,4,11,2013
11/5/2013,155,2013-11-05,5,11,2013
11/6/2013,176,2013-11-06,6,11,2013
11/7/2013,154,2013-11-07,7,11,2013
11/8/2013,129,2013-11-08,8,11,2013
11/9/2013,55,2013-11-09,9,11,2013
11/10/2013,59,2013-11-10,10,11,2013
11/11/2013,232,2013-11-11,11,11,2013
11/12/2013,199,2013-11-12,12,11,2013
11/13/2013,185,2013-11-13,13,11,2013
11/14/2013,206,2013-11-14,14,11,2013
11/15/2013,53,2013-11-15,15,11,2013
11/16/2013,62,2013-11-16,16,11,2013
11/17/2013,46,2013-11-17,17,11,2013
11/18/2013,214,2013-11-18,18,11,2013
11/19/2013,172,2013-11-19,19,11,2013
11/20/2013,146,2013-11-20,20,11,2013
11/21/2013,252,2013-11-21,21,11,2013
11/22/2013,219,2013-11-22,22,11,2013
11/23/2013,62,2013-11-23,23,11,2013
11/24/2013,51,2013-11-24,24,11,2013
11/25/2013,250,2013-11-25,25,11,2013
11/26/2013,215,2013-11-26,26,11,2013
11/27/2013,224,2013-11-27,27,11,2013
11/28/2013,234,2013-11-28,28,11,2013
11/29/2013,222,2013-11-29,29,11,2013
11/30/2013,70,2013-11-30,30,11,2013
12/1/2013,83,2013-12-01,1,12,2013
12/2/2013,250,2013-12-02,2,12,2013
12/3/2013,210,2013-12-03,3,12,2013
12/4/2013,226,2013-12-04,4,12,2013
12/5/2013,212,2013-12-05,5,12,2013
12/6/2013,194,2013-12-06,6,12,2013
12/7/2013,90,2013-12-07,7,12,2013
12/8/2013,89,2013-12-08,8,12,2013
12/9/2013,288,2013-12-09,9,12,2013
12/10/2013,262,2013-12-10,10,12,2013
12/11/2013,244,2013-12-11,11,12,2013
12/12/2013,208,2013-12-12,12,12,2013
12/13/2013,227,2013-12-13,13,12,2013
12/14/2013,102,2013-12-14,14,12,2013
12/15/2013,78,2013-12-15,15,12,2013
12/16/2013,277,2013-12-16,16,12,2013
12/17/2013,247,2013-12-17,17,12,2013
12/18/2013,252,2013-12-18,18,12,2013
12/19/2013,237,2013-12-19,19,12,2013
12/20/2013,240,2013-12-20,20,12,2013
12/21/2013,93,2013-12-21,21,12,2013
12/22/2013,80,2013-12-22,22,12,2013
12/23/2013,144,2013-12-23,23,12,2013
12/24/2013,66,2013-12-24,24,12,2013
12/25/2013,64,2013-12-25,25,12,2013
12/26/2013,237,2013-12-26,26,12,2013
12/27/2013,238,2013-12-27,27,12,2013
12/28/2013,100,2013-12-28,28,12,2013
12/29/2013,74,2013-12-29,29,12,2013
12/30/2013,181,2013-12-30,30,12,2013
12/31/2013,62,2013-12-31,31,12,2013
1/1/2014,63,2014-01-01,1,1,2014
1/2/2014,195,2014-01-02,2,1,2014
1/3/2014,202,2014-01-03,3,1,2014
1/4/2014,90,2014-01-04,4,1,2014
1/5/2014,85,2014-01-05,5,1,2014
1/6/2014,246,2014-01-06,6,1,2014
1/7/2014,236,2014-01-07,7,1,2014
1/8/2014,277,2014-01-08,8,1,2014
1/9/2014,266,2014-01-09,9,1,2014
1/10/2014,242,2014-01-10,10,1,2014
1/11/2014,105,2014-01-11,11,1,2014
1/12/2014,106,2014-01-12,12,1,2014
1/13/2014,307,2014-01-13,13,1,2014
1/14/2014,304,2014-01-14,14,1,2014
1/15/2014,301,2014-01-15,15,1,2014
1/16/2014,320,2014-01-16,16,1,2014
1/17/2014,330,2014-01-17,17,1,2014
1/18/2014,129,2014-01-18,18,1,2014
1/19/2014,120,2014-01-19,19,1,2014
1/20/2014,399,2014-01-20,20,1,2014
1/21/2014,396,2014-01-21,21,1,2014
1/22/2014,423,2014-01-22,22,1,2014
1/23/2014,373,2014-01-23,23,1,2014
1/24/2014,346,2014-01-24,24,1,2014
1/25/2014,134,2014-01-25,25,1,2014
1/26/2014,143,2014-01-26,26,1,2014
1/27/2014,469,2014-01-27,27,1,2014
1/28/2014,488,2014-01-28,28,1,2014
1/29/2014,515,2014-01-29,29,1,2014
1/30/2014,524,2014-01-30,30,1,2014
1/31/2014,488,2014-01-31,31,1,2014
2/1/2014,196,2014-02-01,1,2,2014
2/2/2014,164,2014-02-02,2,2,2014
2/3/2014,595,2014-02-03,3,2,2014
2/4/2014,603,2014-02-04,4,2,2014
2/5/2014,583,2014-02-05,5,2,2014
2/6/2014,564,2014-02-06,6,2,2014
2/7/2014,572,2014-02-07,7,2,2014
2/8/2014,182,2014-02-08,8,2,2014
2/9/2014,221,2014-02-09,9,2,2014
2/10/2014,785,2014-02-10,10,2,2014
2/11/2014,750,2014-02-11,11,2,2014
2/12/2014,833,2014-02-12,12,2,2014
2/13/2014,859,2014-02-13,13,2,2014
2/14/2014,715,2014-02-14,14,2,2014
2/15/2014,295,2014-02-15,15,2,2014
2/16/2014,274,2014-02-16,16,2,2014
2/17/2014,1032,2014-02-17,17,2,2014
2/18/2014,884,2014-02-18,18,2,2014
